tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
29.05,9.699999999999996,590.5500000000001,2517,173,1166,115,1728,142,563,13.195774528237246,1,0.49999999999999994,0.8660254037844387,-21.912118095609998,-58.24234639044005,0.7662,2015,1
27.4,7.199999999999999,539.4,1424,2608,896,262,896,64,0,12.217307064689368,1,0.49999999999999994,0.8660254037844387,-4.197340692773025,-59.96711173594953,0.8241,2015,2
25.15,10.7,469.65,1676,4,101,11,1479,114,1377,12.22104243548864,1,0.49999999999999994,0.8660254037844387,-4.269205915502596,-81.13141982980547,0.0922,2015,0
27.300000000000004,9.2,536.3000000000002,1539,2023,738,55,976,86,238,11.973654764940138,1,0.49999999999999994,0.8660254037844387,0.5098313960132685,-59.32032473138348,0.8152,2015,0
24.35,8.100000000000001,444.85,1914,391,624,40,1185,86,562,11.47584418766695,1,0.49999999999999994,0.8660254037844387,10.031973407680198,-64.45868815654714,0.8173,2015,1
27.35,8.700000000000003,537.85,1376,1343,861,178,861,70,0,12.060931712596986,1,0.49999999999999994,0.8660254037844387,-1.1790013381314424,-61.3325509678112,0.8402000000000001,2015,2
27.150000000000002,7.5,531.6500000000001,1480,2163,907,268,907,63,0,12.1297111004784,1,0.49999999999999994,0.8660254037844387,-2.5085079586283285,-60.290505238232555,0.8230000000000001,2015,1
26.6,10.799999999999997,514.6,2444,483,1516,145,1616,130,100,13.59427264499197,1,0.49999999999999994,0.8660254037844387,-28.128459861717076,-58.31421161316962,0.625,2015,1
26.1,9.399999999999999,499.1,3125,668,795,5,1717,74,922,13.085896145314528,1,0.49999999999999994,0.8660254037844387,-20.079554916006174,-40.49163637623832,0.6837000000000001,2015,1
25.450000000000003,9.7,478.9500000000001,1743,616,1028,157,1028,63,0,12.312825746274745,1,0.49999999999999994,0.8660254037844387,-6.029903872376849,-46.06119113777933,0.7291000000000001,2015,2
27.15,7.699999999999999,531.65,2074,3085,1232,269,1232,73,0,12.075794210271646,1,0.49999999999999994,0.8660254037844387,-1.4664622290496823,-46.348652028697586,0.5898,2015,0
6.800000000000001,14.0,0.0,2642,4,126,13,1270,55,1145,13.13293566691496,1,0.49999999999999994,0.8660254037844387,-20.87007236603135,-68.73466890895607,0.1033,2015,0
26.6,9.399999999999999,514.6,1039,3841,743,332,743,67,0,12.627784501627415,1,0.49999999999999994,0.8660254037844387,-11.958784747565701,-66.00379044523272,0.8436,2015,0
23.9,11.400000000000002,430.9,2543,76,155,15,1592,114,1437,12.542647222370457,1,0.49999999999999994,0.8660254037844387,-10.377749847515332,-40.38383854214396,0.5968,2015,1
25.450000000000003,9.7,478.9500000000001,1248,1055,773,348,773,58,0,12.305311725392748,1,0.49999999999999994,0.8660254037844387,-5.886173426917722,-70.35163642037121,0.3618,2015,0
25.950000000000003,8.900000000000002,494.4500000000001,929,293,648,407,648,70,0,12.142737913034376,1,0.49999999999999994,0.8660254037844387,-2.7600362381817973,-73.7293018886606,0.22060000000000002,2015,0
15.850000000000001,10.299999999999999,181.35000000000005,1159,1275,694,89,694,43,0,12.30343387755073,1,0.49999999999999994,0.8660254037844387,-5.850240815552951,-77.82561958424562,0.7681,2015,2
25.6,9.399999999999999,483.6,1478,325,898,195,898,72,0,12.033072789690117,1,0.49999999999999994,0.8660254037844387,-0.6400121676597195,-76.67577602057263,0.8731,2015,2
27.950000000000003,9.3,556.45,2475,188,326,32,1658,117,1332,12.24908259136336,1,0.49999999999999994,0.8660254037844387,-4.808195085974305,-37.32956657613758,0.5202,2015,1
17.15,13.3,221.64999999999995,2759,532,377,2,1418,81,1041,14.596706320411023,1,0.49999999999999994,0.8660254037844387,-40.70487383939039,-72.7950539931763,0.7457,2015,0
16.0,13.200000000000001,186.0,2168,16,108,11,2000,124,1892,15.530836542990981,1,0.49999999999999994,0.8660254037844387,-49.00530706465477,-68.91433196577997,0.1593,2015,1
25.25,8.900000000000002,472.75,2532,1359,1216,92,1416,70,200,12.859881917314372,1,0.49999999999999994,0.8660254037844387,-16.162900277245058,-50.085643610634804,0.7248,2015,1
28.85,12.099999999999998,584.35,1871,1391,919,38,1304,158,385,11.776385165028247,1,0.49999999999999994,0.8660254037844387,4.318688200680029,-72.50759310225806,0.6884,2015,0
25.85,9.5,491.35,1219,862,768,367,768,56,0,12.256567809568413,1,0.49999999999999994,0.8660254037844387,-4.951925531433432,-69.38145591352212,0.8277,2015,0
27.85,14.099999999999998,553.35,2611,29,1222,128,1833,178,612,13.505179289293226,1,0.49999999999999994,0.8660254037844387,-26.79895324122019,-61.94340536101248,0.4601,2015,1
26.200000000000003,11.0,502.2000000000001,1031,1397,690,189,690,79,0,12.358003592392349,1,0.49999999999999994,0.8660254037844387,-6.892286545131597,-74.95101067506315,0.801,2015,0
22.7,15.6,393.7,2674,108,880,88,1789,137,909,14.201098788751922,1,0.49999999999999994,0.8660254037844387,-36.24923003015756,-60.47016829505647,0.435,2015,0
28.800000000000004,13.8,582.8000000000002,2485,144,417,42,1691,191,1274,12.467960977269637,1,0.49999999999999994,0.8660254037844387,-8.97637800428889,-42.64759305812515,0.7135,2015,2
25.25,11.7,472.75,3118,872,951,44,1687,80,735,13.026765862292843,1,0.49999999999999994,0.8660254037844387,-19.0734417977923,-42.89912133767862,0.7545000000000001,2015,1
27.75,7.5,550.25,1452,2488,918,273,918,67,0,12.279044887091578,1,0.49999999999999994,0.8660254037844387,-5.383116867810799,-60.79356179733949,0.7822,2015,0
24.300000000000004,11.8,443.3000000000001,2616,465,1721,196,1721,131,0,13.813881633464895,1,0.49999999999999994,0.8660254037844387,-31.254597050453015,-56.66131149038969,0.6795,2015,2
