tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
-14.750000000000002,5.300000000000001,0.0,183,100,0,356,0,8,0,5.837203379837035,1,0.49999999999999994,0.8660254037844387,61.77493377296463,-45.34253891048371,-0.0371,2015,0
-17.35,9.100000000000001,0.0,172,912,0,30,0,0,0,6.50185593155258,1,0.49999999999999994,0.8660254037844387,59.547111868348225,-122.77731640158648,0.1148,2015,0
17.450000000000003,10.3,230.9500000000001,1814,384,737,59,961,58,225,11.199779793445268,1,0.49999999999999994,0.8660254037844387,15.098471610114288,-90.15050528236546,0.8139000000000001,2015,2
-28.050000000000004,6.699999999999999,0.0,255,350,0,5,0,0,0,6.492228429542135,1,0.49999999999999994,0.8660254037844387,59.583044479712996,-75.52593245689964,-0.0307,2015,0
-11.55,8.3,0.0,127,763,0,42,0,0,0,6.27214390332126,1,0.49999999999999994,0.8660254037844387,60.37356192973818,-136.93476527931014,0.0415,2015,0
9.55,16.9,0.0,1403,104,219,21,916,81,697,10.706087046569358,1,0.49999999999999994,0.8660254037844387,23.506702669473015,-103.44557148733438,0.4806,2015,1
-4.7,5.0,0.0,336,485,0,69,0,14,0,8.029061304390556,1,0.49999999999999994,0.8660254037844387,52.03719609310902,-119.79490965830966,0.1509,2015,0
-6.300000000000001,7.0,0.0,151,378,0,246,0,14,0,7.115700853826577,1,0.49999999999999994,0.8660254037844387,56.99589646144878,-131.25741268367477,-0.0597,2015,0
-4.300000000000001,12.8,0.0,804,19,0,2,0,15,0,9.202992979450414,1,0.49999999999999994,0.8660254037844387,42.73064974963078,-108.22460879885023,0.0368,2015,0
3.1000000000000005,11.4,0.0,929,1142,325,81,347,27,0,9.853827618876283,1,0.49999999999999994,0.8660254037844387,35.58006008803939,-86.66504197998171,0.4753,2015,0
-16.25,10.1,0.0,109,625,0,47,0,5,0,6.0457861377190145,1,0.49999999999999994,0.8660254037844387,61.12814676839858,-129.99977128590743,0.0543,2015,0
10.15,11.900000000000002,4.650000000000011,967,1052,133,4,386,45,254,9.710062998232573,1,0.49999999999999994,0.8660254037844387,37.304825433548864,-120.15423577195747,0.7415,2015,2
-12.5,11.399999999999999,0.0,566,654,0,103,0,5,0,8.67176745635359,1,0.49999999999999994,0.8660254037844387,47.43782183841707,-65.93192522250315,0.3089,2015,0
-16.65,9.7,0.0,182,888,0,30,0,0,0,6.568388003208198,1,0.49999999999999994,0.8660254037844387,59.295583588794756,-122.34612506520911,0.3045,2015,0
-5.45,12.1,0.0,583,84,0,38,0,11,0,8.603779952395893,1,0.49999999999999994,0.8660254037844387,47.97681100888878,-109.44631758525279,0.23650000000000002,2015,0
3.85,13.100000000000001,0.0,1171,8,195,20,505,48,295,9.70698972440463,1,0.49999999999999994,0.8660254037844387,37.34075804491365,-115.69859196272465,0.18810000000000002,2015,2
-5.450000000000001,8.3,0.0,182,593,0,51,0,2,0,7.667460973810788,1,0.49999999999999994,0.8660254037844387,54.19315277499587,-125.25666658575636,0.1463,2015,0
16.150000000000002,10.9,190.65000000000006,1164,278,252,20,758,100,506,9.979626012199082,1,0.49999999999999994,0.8660254037844387,33.99902518798903,-118.35760520371844,0.2427,2015,1
-28.0,8.400000000000002,0.0,362,203,0,17,0,0,0,7.207800508637346,1,0.49999999999999994,0.8660254037844387,56.564705125071406,-72.43572787952849,0.012400000000000001,2015,1
-1.75,9.9,0.0,819,1097,0,55,11,17,0,9.561883234183602,1,0.49999999999999994,0.8660254037844387,38.99365816769357,-85.98232236405087,0.2846,2015,0
16.25,9.700000000000001,193.75,1783,31,328,33,870,48,542,10.949304599962456,1,0.49999999999999994,0.8660254037844387,19.482250196617557,-155.87125146854964,0.7758,2015,2
-18.5,8.6,0.0,59,450,0,7,0,8,0,4.142430007835104,1,0.49999999999999994,0.8660254037844387,65.65565580036096,-151.41560765931683,-0.0335,2015,0
-18.65,8.7,0.0,89,1147,0,7,0,2,0,4.819665413123109,1,0.49999999999999994,0.8660254037844387,64.36208179122886,-155.29632968671316,0.043300000000000005,2015,0
-13.55,4.699999999999999,0.0,100,295,0,83,0,6,0,4.307032433402558,1,0.49999999999999994,0.8660254037844387,65.36819490944272,-51.84634156750906,-0.084,2015,0
1.35,13.100000000000001,0.0,1151,148,144,30,255,31,0,9.943016567561957,1,0.49999999999999994,0.8660254037844387,34.46614913573118,-106.10458472832816,0.1967,2015,0
0.5,13.600000000000001,0.0,888,120,29,7,98,31,0,9.439461030930085,1,0.49999999999999994,0.8660254037844387,40.32316478819046,-114.18942228540385,0.2155,2015,2
5.800000000000001,8.0,0.0,578,2032,204,278,206,20,0,8.919792599302328,1,0.49999999999999994,0.8660254037844387,45.35373037925978,-123.53190124024687,0.7897000000000001,2015,1
7.000000000000001,12.200000000000001,0.0,1051,2611,474,151,474,35,0,10.11905713871401,1,0.49999999999999994,0.8660254037844387,32.1664620083852,-91.01288795512019,0.2879,2015,0
-4.45,13.700000000000001,0.0,672,66,0,13,0,16,0,8.952299807983952,1,0.49999999999999994,0.8660254037844387,45.06626948834153,-108.69173274659238,0.1305,2015,0
